filename,gpu_id,width,height,total_ms,kernel_ms,h2d_ms,d2h_ms,io_ms
cat_1000x600 (Copy 1481).jpg,0,1000,600,140.96,0.07168,0.206304,0.553472,121.726
cat_1000x600 (Copy 3666).jpg,0,1000,600,130.24,0.074752,0.205984,0.556832,110.817
cat_1000x600 (Copy 3412).jpg,0,1000,600,135.327,0.079872,0.197088,0.544224,115.903
cat_1000x600 (Copy 3640).jpg,0,1000,600,117.651,0.074752,0.206336,0.537952,98.2572
cat_1000x600 (Copy 4954).jpg,0,1000,600,121.944,0.073728,0.206272,0.5616,102.471
cat_1000x600 (Copy 3107).jpg,0,1000,600,150.563,0.074752,0.197056,0.55712,131.227
cat_1000x600 (Copy 3760).jpg,0,1000,600,129.916,0.070656,0.206272,0.561216,110.773
cat_1000x600 (Copy 1615).jpg,0,1000,600,124.134,0.07472,0.197024,0.546528,104.753
cat_1000x600 (Copy 1753).jpg,0,1000,600,134.054,0.074752,0.19712,0.550752,114.374
cat_1000x600 (Copy 102).jpg,0,1000,600,138.162,0.07168,0.197888,0.547168,118.912
cat_1000x600 (Copy 1272).jpg,0,1000,600,120.038,0.07168,0.206464,0.552576,100.603
cat_1000x600 (Copy 336).jpg,0,1000,600,124.83,0.074752,0.206272,0.563328,105.448
cat_1000x600 (Copy 2416).jpg,0,1000,600,118.195,0.074752,0.215744,0.543072,98.9078
cat_1000x600 (Copy 4616).jpg,0,1000,600,121.449,0.07168,0.197056,0.555616,102.189
cat_1000x600 (Copy 3507).jpg,0,1000,600,120.806,0.07168,0.19728,0.54096,101.579
cat_1000x600 (Copy 980).jpg,0,1000,600,144.093,0.074752,0.215104,0.608,124.603
cat_1000x600 (Copy 563).jpg,0,1000,600,141.221,0.074752,0.206336,0.533312,121.855
cat_1000x600 (Copy 1709).jpg,0,1000,600,129.243,0.07168,0.206368,0.546944,109.986
cat_1000x600 (Copy 3106).jpg,0,1000,600,125.037,0.074752,0.206304,0.524896,105.669
cat_1000x600 (Copy 4074).jpg,0,1000,600,120.19,0.073632,0.197056,0.555456,100.951
cat_1000x600 (Copy 4274).jpg,0,1000,600,138.369,0.075776,0.241504,0.549056,119.109
cat_1000x600 (Copy 2696).jpg,0,1000,600,124.167,0.074752,0.20624,0.564896,104.737
cat_1000x600 (Copy 2159).jpg,0,1000,600,141.473,0.074752,0.206304,0.542688,122.203
cat_1000x600 (Copy 4759).jpg,0,1000,600,140.419,0.073728,0.206272,0.547008,121.17
cat_1000x600 (Copy 4550).jpg,0,1000,600,133.659,0.073728,0.19776,0.551968,114.19
cat_1000x600 (Copy 1166).jpg,0,1000,600,126.902,0.073728,0.24192,0.534592,107.569
cat_1000x600 (Copy 3958).jpg,0,1000,600,162.666,0.074944,0.197216,0.551872,143.289
cat_1000x600 (Copy 2112).jpg,0,1000,600,127.624,0.074496,0.215648,0.547424,108.135
cat_1000x600 (Copy 4599).jpg,0,1000,600,123.205,0.074752,0.205376,0.543808,103.816
cat_1000x600 (Copy 2433).jpg,0,1000,600,138.685,0.073728,0.206272,0.556704,119.27
cat_1000x600 (Copy 4026).jpg,0,1000,600,116.187,0.072704,0.20576,0.552608,96.8851
cat_1000x600 (Copy 1864).jpg,0,1000,600,127.482,0.072704,0.206208,0.546464,108.221
cat_1000x600 (Copy 1710).jpg,0,1000,600,117.137,0.072704,0.206304,0.54176,97.6517
cat_1000x600 (Copy 1298).jpg,0,1000,600,136.428,0.071648,0.205696,0.546624,117.168
cat_1000x600 (Copy 1936).jpg,0,1000,600,122.307,0.075616,0.242464,0.528096,103.015
cat_1000x600 (Copy 374).jpg,0,1000,600,127.502,0.075776,0.206144,0.547264,108.078
cat_1000x600 (Copy 2029).jpg,0,1000,600,124.694,0.070656,0.232864,0.523296,105.631
cat_1000x600 (Copy 3688).jpg,0,1000,600,122.36,0.073728,0.196,0.565216,102.872
cat_1000x600 (Copy 661).jpg,0,1000,600,132.454,0.074752,0.215552,0.561664,112.98
cat_1000x600 (Copy 3204).jpg,0,1000,600,141.707,0.072512,0.206368,0.553472,122.465
cat_1000x600 (Copy 110).jpg,0,1000,600,119.778,0.074752,0.206368,0.5624,100.378
cat_1000x600 (Copy 151).jpg,0,1000,600,126.562,0.073728,0.197088,0.547488,107.41
cat_1000x600 (Copy 2019).jpg,0,1000,600,120.144,0.074752,0.197152,0.560768,100.848
cat_1000x600 (Copy 1236).jpg,0,1000,600,208.748,0.072672,0.197088,0.546464,189.518
cat_1000x600 (Copy 736).jpg,0,1000,600,151.886,0.072576,0.214976,0.55264,132.504
cat_1000x600 (Copy 2583).jpg,0,1000,600,125.317,0.073728,0.232352,0.533472,106.124
cat_1000x600 (Copy 3159).jpg,0,1000,600,126.698,0.073728,0.206336,0.580192,107.276
cat_1000x600 (Copy 2704).jpg,0,1000,600,128.184,0.073728,0.206304,0.536352,108.867
cat_1000x600 (Copy 178).jpg,0,1000,600,127.637,0.074848,0.241792,0.539296,108.167
cat_1000x600 (Copy 2392).jpg,0,1000,600,123.292,0.072672,0.205728,0.537312,104.032
cat_1000x600 (Copy 3588).jpg,0,1000,600,133.519,0.074752,0.197088,0.551936,114.068
cat_1000x600 (Copy 1115).jpg,0,1000,600,126.438,0.074752,0.206528,0.546976,107.107
cat_1000x600 (Copy 4953).jpg,0,1000,600,147.355,0.074752,0.206304,0.562208,128.041
cat_1000x600 (Copy 2442).jpg,0,1000,600,124.472,0.073888,0.241632,0.5312,105.071
cat_1000x600 (Copy 333).jpg,0,1000,600,140.636,0.073472,0.197088,0.56048,121.203
cat_1000x600 (Copy 368).jpg,0,1000,600,114.463,0.073728,0.19712,0.565312,95.1313
cat_1000x600 (Copy 4478).jpg,0,1000,600,119.561,0.0768,0.206272,0.553344,100.124
cat_1000x600 (Copy 11).jpg,0,1000,600,125.358,0.074496,0.197088,0.555936,105.866
cat_1000x600 (Copy 1898).jpg,0,1000,600,138.428,0.073728,0.206304,0.533536,119.044
cat_1000x600 (Copy 3392).jpg,0,1000,600,133.153,0.072704,0.197696,0.556224,113.993
cat_1000x600 (Copy 1049).jpg,0,1000,600,140.322,0.072704,0.205536,0.54304,120.963
cat_1000x600 (Copy 690).jpg,0,1000,600,140.385,0.07568,0.206368,0.565312,120.898
cat_1000x600 (Copy 2753).jpg,0,1000,600,124.043,0.073568,0.206272,0.551168,104.736
cat_1000x600 (Copy 3746).jpg,0,1000,600,118.47,0.07168,0.20624,0.529568,99.2564
cat_1000x600 (Copy 4257).jpg,0,1000,600,122.569,0.074752,0.241408,0.537952,103.302
cat_1000x600 (Copy 2509).jpg,0,1000,600,126.22,0.07168,0.206496,0.537792,106.928
cat_1000x600 (Copy 1764).jpg,0,1000,600,129.76,0.075776,0.197088,0.543456,110.286
cat_1000x600 (Copy 4770).jpg,0,1000,600,124.812,0.070656,0.197152,0.547008,105.44
cat_1000x600 (Copy 350).jpg,0,1000,600,126.125,0.071872,0.206432,0.552192,106.869
cat_1000x600 (Copy 4952).jpg,0,1000,600,130.442,0.07168,0.197248,0.56192,111.135
cat_1000x600 (Copy 2959).jpg,0,1000,600,122.523,0.072704,0.21552,0.551424,103.323
cat_1000x600 (Copy 970).jpg,0,1000,600,135.214,0.071456,0.205984,0.563072,115.908
cat_1000x600 (Copy 1309).jpg,0,1000,600,131.939,0.073728,0.2064,0.551872,112.338
cat_1000x600 (Copy 787).jpg,0,1000,600,127.39,0.070656,0.197024,0.556672,107.969
cat_1000x600 (Copy 4137).jpg,0,1000,600,128.598,0.070656,0.197216,0.553088,109.322
cat_1000x600 (Copy 4213).jpg,0,1000,600,128.159,0.07168,0.205952,0.547008,108.947
cat_1000x600 (Copy 1842).jpg,0,1000,600,147.035,0.07152,0.197088,0.542816,127.783
cat_1000x600 (Copy 4255).jpg,0,1000,600,122.071,0.07168,0.197056,0.554688,102.905
cat_1000x600 (Copy 4902).jpg,0,1000,600,125.69,0.070656,0.206496,0.560416,106.477
cat_1000x600 (Copy 2797).jpg,0,1000,600,123.973,0.073888,0.197664,0.616384,104.511
cat_1000x600 (Copy 1124).jpg,0,1000,600,133.149,0.074496,0.197216,0.561856,113.763
cat_1000x600 (Copy 3891).jpg,0,1000,600,127.065,0.071584,0.214816,0.554464,107.663
cat_1000x600 (Copy 3372).jpg,0,1000,600,128.637,0.070656,0.206336,0.56064,109.174
cat_1000x600 (Copy 3897).jpg,0,1000,600,133.576,0.075552,0.19776,0.529216,114.334
cat_1000x600 (Copy 3293).jpg,0,1000,600,131.863,0.074752,0.206272,0.54352,112.348
cat_1000x600 (Copy 1995).jpg,0,1000,600,118.762,0.073728,0.250816,0.548896,99.4344
cat_1000x600 (Copy 3632).jpg,0,1000,600,148.34,0.074752,0.206304,0.562272,128.97
cat_1000x600 (Copy 2266).jpg,0,1000,600,130.377,0.077824,0.26,0.553376,111.139
cat_1000x600 (Copy 4907).jpg,0,1000,600,142.298,0.073728,0.19712,0.551488,122.913
cat_1000x600 (Copy 349).jpg,0,1000,600,123.266,0.071648,0.241632,0.534208,104.022
cat_1000x600 (Copy 4075).jpg,0,1000,600,126.849,0.073504,0.20656,0.553504,107.508
cat_1000x600 (Copy 537).jpg,0,1000,600,121.443,0.075776,0.197088,0.5464,101.957
cat_1000x600 (Copy 1650).jpg,0,1000,600,125.808,0.074752,0.206304,0.561664,106.505
cat_1000x600 (Copy 4141).jpg,0,1000,600,129.085,0.072704,0.2416,0.544096,109.933
cat_1000x600 (Copy 3145).jpg,0,1000,600,135.608,0.073856,0.196096,0.561536,116.229
cat_1000x600 (Copy 4853).jpg,0,1000,600,141.629,0.075584,0.20624,0.546528,122.221
cat_1000x600 (Copy 3336).jpg,0,1000,600,117.596,0.07168,0.206304,0.543648,98.2117
cat_1000x600 (Copy 2403).jpg,0,1000,600,115.286,0.074752,0.206208,0.54736,95.8552
cat_1000x600 (Copy 2712).jpg,0,1000,600,139.418,0.079872,0.24208,0.540768,120.223
cat_1000x600 (Copy 1470).jpg,0,1000,600,149.338,0.072704,0.197056,0.564832,130.102
cat_1000x600 (Copy 4680).jpg,0,1000,600,123.958,0.073728,0.197056,0.56096,104.435
cat_1000x600 (Copy 711).jpg,0,1000,600,119.067,0.074624,0.206272,0.5544,99.7366
cat_1000x600 (Copy 1642).jpg,0,1000,600,128.669,0.07168,0.206304,0.543072,109.365
cat_1000x600 (Copy 490).jpg,0,1000,600,123.447,0.073728,0.232352,0.534912,104.041
cat_1000x600 (Copy 2418).jpg,0,1000,600,126.126,0.074752,0.197184,0.561056,106.793
cat_1000x600 (Copy 4122).jpg,0,1000,600,124.251,0.074752,0.197056,0.546176,104.915
cat_1000x600 (Copy 1154).jpg,0,1000,600,131.186,0.073728,0.206272,0.579392,111.732
cat_1000x600 (Copy 3230).jpg,0,1000,600,124.938,0.072512,0.206304,0.537344,105.694
cat_1000x600 (Copy 2231).jpg,0,1000,600,141.345,0.074752,0.20624,0.5624,121.958
cat_1000x600 (Copy 480).jpg,0,1000,600,124.053,0.07072,0.2064,0.537472,104.6
cat_1000x600 (Copy 2469).jpg,0,1000,600,124.971,0.073728,0.24144,0.409696,105.662
cat_1000x600 (Copy 4360).jpg,0,1000,600,127.065,0.074752,0.214432,0.537088,107.708
cat_1000x600 (Copy 4332).jpg,0,1000,600,129.548,0.073664,0.224736,0.542848,110.085
cat_1000x600 (Copy 482).jpg,0,1000,600,138.741,0.072704,0.19712,0.55552,119.39
cat_1000x600 (Copy 4668).jpg,0,1000,600,126.549,0.07168,0.205952,0.542464,107.339
cat_1000x600 (Copy 4979).jpg,0,1000,600,142.366,0.075776,0.206304,0.528672,122.805
cat_1000x600 (Copy 2449).jpg,0,1000,600,119.572,0.07568,0.250656,0.535776,99.9399
cat_1000x600 (Copy 3259).jpg,0,1000,600,127.662,0.073728,0.197056,0.556032,108.282
cat_1000x600 (Copy 3516).jpg,0,1000,600,141.851,0.073728,0.206336,0.580864,122.353
cat_1000x600 (Copy 754).jpg,0,1000,600,140.584,0.072576,0.241248,0.535136,121.348
cat_1000x600 (Copy 3997).jpg,0,1000,600,139.969,0.072512,0.197792,0.55216,120.369
cat_1000x600 (Copy 783).jpg,0,1000,600,132.99,0.073728,0.206272,0.537248,113.689
cat_1000x600 (Copy 3614).jpg,0,1000,600,140.977,0.074528,0.2064,0.54528,121.598
cat_1000x600 (Copy 1946).jpg,0,1000,600,144.053,0.074816,0.206272,0.545664,124.665
cat_1000x600 (Copy 1383).jpg,0,1000,600,133.127,0.074752,0.206336,0.55184,113.794
cat_1000x600 (Copy 1503).jpg,0,1000,600,123.585,0.073728,0.2056,0.56624,104.14
cat_1000x600 (Copy 3313).jpg,0,1000,600,138.596,0.072704,0.20592,0.55376,119.239
cat_1000x600 (Copy 200).jpg,0,1000,600,132.275,0.073952,0.197632,0.629632,112.905
cat_1000x600 (Copy 3509).jpg,0,1000,600,127.766,0.073728,0.206304,0.55376,108.525
cat_1000x600 (Copy 2430).jpg,0,1000,600,127.027,0.075776,0.324608,0.543104,107.663
cat_1000x600 (Copy 1165).jpg,0,1000,600,121.663,0.07168,0.206496,0.543648,102.425
cat_1000x600 (Copy 4221).jpg,0,1000,600,126.707,0.072704,0.260032,0.543744,107.503
cat_1000x600 (Copy 1875).jpg,0,1000,600,134.645,0.074752,0.206272,0.544192,115.306
cat_1000x600 (Copy 2921).jpg,0,1000,600,132.447,0.07456,0.206304,0.547392,113.036
cat_1000x600 (Copy 2220).jpg,0,1000,600,141.538,0.070432,0.206304,0.526656,122.297
cat_1000x600 (Copy 3271).jpg,0,1000,600,141.299,0.073728,0.242016,0.534208,122.149
cat_1000x600 (Copy 360).jpg,0,1000,600,128.161,0.069632,0.197056,0.425856,109.052
cat_1000x600 (Copy 344).jpg,0,1000,600,127.907,0.07472,0.205248,0.54752,108.607
cat_1000x600 (Copy 3479).jpg,0,1000,600,131.344,0.070656,0.206304,0.535616,112.16
cat_1000x600 (Copy 197).jpg,0,1000,600,134.875,0.075776,0.205216,0.536128,115.385
cat_1000x600 (Copy 4510).jpg,0,1000,600,121.716,0.073728,0.206752,0.568768,102.291
cat_1000x600 (Copy 3873).jpg,0,1000,600,117.492,0.070656,0.206976,0.572064,97.6718
cat_1000x600 (Copy 2641).jpg,0,1000,600,118.073,0.070656,0.206304,0.54368,98.4944
cat_1000x600 (Copy 1187).jpg,0,1000,600,138.646,0.075712,0.197056,0.568352,118.009
cat_1000x600 (Copy 1621).jpg,0,1000,600,588.461,0.074752,0.196416,0.431424,523.511
cat_1000x600 (Copy 2652).jpg,0,1000,600,883.017,0.073728,0.20624,0.54688,863.615
cat_1000x600 (Copy 4429).jpg,0,1000,600,279.705,0.074752,0.215552,0.558944,260.417
cat_1000x600 (Copy 4297).jpg,0,1000,600,869.343,0.07664,0.206272,0.554656,849.873
cat_1000x600 (Copy 3435).jpg,0,1000,600,145.391,0.074752,0.21552,0.550272,126.059
cat_1000x600 (Copy 4746).jpg,0,1000,600,160.781,0.072704,0.197696,0.54672,141.636
cat_1000x600 (Copy 4181).jpg,0,1000,600,134.518,0.074752,0.241472,0.541024,115.319
cat_1000x600 (Copy 2829).jpg,0,1000,600,135.948,0.073728,0.260032,0.459808,114.288
cat_1000x600 (Copy 3309).jpg,0,1000,600,129.499,0.074752,0.259872,0.547456,110.049
cat_1000x600 (Copy 3961).jpg,0,1000,600,121.043,0.072704,0.197024,0.548064,101.723
cat_1000x600 (Copy 2734).jpg,0,1000,600,142.132,0.070656,0.250976,0.543104,122.763
cat_1000x600 (Copy 780).jpg,0,1000,600,181.711,0.07168,0.197024,0.592352,162.372
cat_1000x600 (Copy 30).jpg,0,1000,600,124.541,0.073728,0.241088,0.529376,105.208
cat_1000x600 (Copy 588).jpg,0,1000,600,125.143,0.075776,0.206272,0.583712,105.565
cat_1000x600 (Copy 4041).jpg,0,1000,600,131.703,0.073632,0.232256,0.528896,112.179
cat_1000x600 (Copy 3151).jpg,0,1000,600,123.139,0.072704,0.214784,0.54736,103.77
cat_1000x600 (Copy 317).jpg,0,1000,600,139.893,0.073632,0.189856,0.425792,120.668
cat_1000x600 (Copy 3451).jpg,0,1000,600,186.604,0.0736,0.2416,0.534496,167.322
cat_1000x600 (Copy 1927).jpg,0,1000,600,198.956,0.073728,0.206272,0.553376,176.797
cat_1000x600 (Copy 2562).jpg,0,1000,600,198.25,0.073728,0.251392,0.549408,176.19
cat_1000x600 (Copy 3296).jpg,0,1000,600,199.182,0.075744,0.21488,0.572672,175.718
cat_1000x600 (Copy 4869).jpg,0,1000,600,199.025,0.073856,0.206272,0.555104,175.004
cat_1000x600 (Copy 192).jpg,0,1000,600,204.075,0.075616,0.206336,0.527104,181.609
cat_1000x600 (Copy 4556).jpg,0,1000,600,184.197,0.074752,0.206624,0.56528,161.561
cat_1000x600 (Copy 4596).jpg,0,1000,600,216.194,0.07568,0.250656,0.540128,193.375
cat_1000x600 (Copy 3657).jpg,0,1000,600,193.119,0.075584,0.196672,0.483264,170.682
cat_1000x600 (Copy 1706).jpg,0,1000,600,214.763,0.075776,0.205984,0.543936,190.874
cat_1000x600 (Copy 2715).jpg,0,1000,600,199.044,0.074752,0.206336,0.537024,175.964
cat_1000x600 (Copy 2193).jpg,0,1000,600,200.601,0.073728,0.232256,0.558144,177.823
cat_1000x600 (Copy 34).jpg,0,1000,600,200.496,0.074752,0.20576,0.546272,177.319
cat_1000x600 (Copy 1315).jpg,0,1000,600,215.137,0.075712,0.206336,0.562656,192.229
cat_1000x600 (Copy 1491).jpg,0,1000,600,186.095,0.07456,0.269248,0.544224,162.624
cat_1000x600 (Copy 4200).jpg,0,1000,600,186.284,0.075776,0.206208,0.543008,163.002
cat_1000x600 (Copy 1343).jpg,0,1000,600,184.14,0.074752,0.215168,0.554496,160.411
cat_1000x600 (Copy 294).jpg,0,1000,600,179.239,0.074752,0.20656,0.559648,155.772
cat_1000x600 (Copy 2343).jpg,0,1000,600,193.157,0.074592,0.206272,0.446336,171.771
cat_1000x600 (Copy 2656).jpg,0,1000,600,173.178,0.074752,0.206304,0.53504,150.01
cat_1000x600 (Copy 2865).jpg,0,1000,600,195.137,0.073728,0.241664,0.54464,171.447
cat_1000x600 (Copy 1954).jpg,0,1000,600,186.045,0.087168,0.206304,0.544384,162.539
cat_1000x600 (Copy 230).jpg,0,1000,600,168.746,0.075552,0.216192,0.563776,145.171
cat_1000x600 (Copy 3139).jpg,0,1000,600,182.089,0.072704,0.197696,0.597696,159.978
cat_1000x600 (Copy 4195).jpg,0,1000,600,200.208,0.074752,0.20608,0.54656,176.763
cat_1000x600 (Copy 5000).jpg,0,1000,600,173.246,0.075776,0.206304,0.561088,149.804
cat_1000x600 (Copy 4295).jpg,0,1000,600,174.946,0.073728,0.206272,0.547808,151.467
cat_1000x600 (Copy 4689).jpg,0,1000,600,184.321,0.073696,0.351712,0.436416,164.968
cat_1000x600 (Copy 1064).jpg,0,1000,600,173.35,0.073728,0.197952,0.430624,150.663
cat_1000x600 (Copy 2808).jpg,0,1000,600,196.266,0.074752,0.241728,0.415776,174.443
cat_1000x600 (Copy 3727).jpg,0,1000,600,211.947,0.072704,0.197024,0.547488,188.354
cat_1000x600 (Copy 4163).jpg,0,1000,600,195.041,0.073504,0.206208,0.552512,172.392
cat_1000x600 (Copy 1543).jpg,0,1000,600,168.703,0.070656,0.259904,0.427552,145.836
cat_1000x600 (Copy 3683).jpg,0,1000,600,182.614,0.074752,0.215264,0.544288,159.335
cat_1000x600 (Copy 89).jpg,0,1000,600,174.717,0.074656,0.215616,0.55408,151.163
cat_1000x600 (Copy 1140).jpg,0,1000,600,179.615,0.075776,0.259584,0.545472,155.875
cat_1000x600 (Copy 3090).jpg,0,1000,600,169.818,0.07168,0.26,0.489888,147.613
cat_1000x600 (Copy 2994).jpg,0,1000,600,197.57,0.074752,0.197088,0.427456,173.994
cat_1000x600 (Copy 4524).jpg,0,1000,600,188.918,0.075776,0.206272,0.54512,167.392
cat_1000x600 (Copy 365).jpg,0,1000,600,181.668,0.072704,0.206304,0.54592,160.061
cat_1000x600 (Copy 1000).jpg,0,1000,600,176.657,0.073728,0.269216,0.456896,157.352
cat_1000x600 (Copy 489).jpg,0,1000,600,177.241,0.070656,0.206208,0.543136,154.463
cat_1000x600 (Copy 4958).jpg,0,1000,600,199.807,0.072704,0.206272,0.556448,176.396
cat_1000x600 (Copy 4894).jpg,0,1000,600,180.045,0.074752,0.260224,0.5392,156.471
cat_1000x600 (Copy 1751).jpg,0,1000,600,170.625,0.075776,0.206208,0.577952,147.053
cat_1000x600 (Copy 3199).jpg,0,1000,600,184.503,0.072704,0.232224,0.529984,161.926
cat_1000x600 (Copy 1471).jpg,0,1000,600,189.766,0.072704,0.189856,0.439648,167.377
cat_1000x600 (Copy 3394).jpg,0,1000,600,182.57,0.072704,0.241472,0.540224,158.718
cat_1000x600 (Copy 1776).jpg,0,1000,600,201.84,0.073696,0.26,0.420128,180.44
cat_1000x600 (Copy 829).jpg,0,1000,600,178.622,0.073728,0.241536,0.413632,155.153
cat_1000x600 (Copy 3003).jpg,0,1000,600,176.087,0.074528,0.206048,0.429856,152.261
cat_1000x600 (Copy 2149).jpg,0,1000,600,191.209,0.07168,0.259872,0.560864,169.49
cat_1000x600 (Copy 4048).jpg,0,1000,600,170.893,0.072704,0.189856,0.411648,149.267
cat_1000x600 (Copy 2153).jpg,0,1000,600,195.635,0.075776,0.197312,0.535872,174.231
cat_1000x600 (Copy 3750).jpg,0,1000,600,175.103,0.073696,0.2328,0.527168,151.424
cat_1000x600 (Copy 3499).jpg,0,1000,600,179.662,0.072448,0.259872,0.419616,157.854
cat_1000x600 (Copy 743).jpg,0,1000,600,202.032,0.075776,0.20624,0.553984,178.753
cat_1000x600 (Copy 1693).jpg,0,1000,600,181.956,0.073728,0.207264,0.414432,158.952
cat_1000x600 (Copy 2758).jpg,0,1000,600,175.334,0.07152,0.197664,0.433408,152.311
cat_1000x600 (Copy 1144).jpg,0,1000,600,173.489,0.07168,0.24144,0.41248,150.093
cat_1000x600 (Copy 2025).jpg,0,1000,600,188.799,0.073728,0.205952,0.427616,167.217
cat_1000x600 (Copy 3243).jpg,0,1000,600,184.184,0.077664,0.205952,0.611136,160.587
cat_1000x600 (Copy 3000).jpg,0,1000,600,199.528,0.072704,0.21552,0.551168,178.14
cat_1000x600 (Copy 2461).jpg,0,1000,600,185.738,0.074528,0.190016,0.443872,166.509
cat_1000x600 (Copy 4994).jpg,0,1000,600,191.3,0.074752,0.251808,0.540192,168.013
cat_1000x600 (Copy 463).jpg,0,1000,600,177.617,0.072704,0.259904,0.428,156.037
cat_1000x600 (Copy 1325).jpg,0,1000,600,191.657,0.075776,0.250816,0.550944,168.033
cat_1000x600 (Copy 1118).jpg,0,1000,600,198.504,0.075552,0.25168,0.546944,175.407
cat_1000x600 (Copy 2309).jpg,0,1000,600,190.418,0.072704,0.241568,0.40576,167.971
cat_1000x600 (Copy 2695).jpg,0,1000,600,381.406,0.073472,0.241408,0.403392,358.523
cat_1000x600 (Copy 4076).jpg,0,1000,600,218.095,0.072704,0.224128,0.549472,195.426
cat_1000x600 (Copy 3591).jpg,0,1000,600,188.221,0.075776,0.24144,0.53888,164.705
cat_1000x600 (Copy 4611).jpg,0,1000,600,182.995,0.073728,0.242176,0.416,160.464
cat_1000x600 (Copy 3150).jpg,0,1000,600,179.82,0.073728,0.215488,0.548064,157.149
cat_1000x600 (Copy 2624).jpg,0,1000,600,191.025,0.073728,0.215776,0.436608,167.396
cat_1000x600 (Copy 2717).jpg,0,1000,600,177.693,0.073728,0.205248,0.553344,154.639
cat_1000x600 (Copy 3038).jpg,0,1000,600,165.481,0.074752,0.232672,0.540736,141.801
cat_1000x600 (Copy 613).jpg,0,1000,600,186.045,0.074976,0.2152,0.56768,163.391
cat_1000x600 (Copy 1765).jpg,0,1000,600,172.74,0.075776,0.215136,0.564,149.119
cat_1000x600 (Copy 1571).jpg,0,1000,600,184.491,0.074688,0.224704,0.552864,163.04
cat_1000x600 (Copy 1919).jpg,0,1000,600,203.208,0.073728,0.232384,0.530816,179.708
cat_1000x600 (Copy 2568).jpg,0,1000,600,177.543,0.077824,0.206912,0.54704,153.727
cat_1000x600 (Copy 3212).jpg,0,1000,600,187.833,0.072704,0.216,0.436992,165.317
cat_1000x600 (Copy 895).jpg,0,1000,600,195.055,0.075776,0.206304,0.602464,171.605
cat_1000x600 (Copy 4678).jpg,0,1000,600,188.236,0.072704,0.206304,0.550432,166.815
cat_1000x600 (Copy 3549).jpg,0,1000,600,176.277,0.072704,0.259872,0.412704,153.821
cat_1000x600 (Copy 500).jpg,0,1000,600,182.125,0.073728,0.215136,0.613248,160.48
cat_1000x600 (Copy 1176).jpg,0,1000,600,184.303,0.075776,0.24144,0.412416,160.756
cat_1000x600 (Copy 946).jpg,0,1000,600,199.938,0.075776,0.215776,0.65248,177.727
cat_1000x600 (Copy 4872).jpg,0,1000,600,182.264,0.075552,0.215488,0.432576,158.851
cat_1000x600 (Copy 1794).jpg,0,1000,600,186.095,0.073728,0.206816,0.593824,162.556
cat_1000x600 (Copy 3190).jpg,0,1000,600,174.627,0.072736,0.250624,0.431136,153.364
cat_1000x600 (Copy 3872).jpg,0,1000,600,179.308,0.070656,0.205888,0.545728,156.666
cat_1000x600 (Copy 1618).jpg,0,1000,600,177.837,0.075744,0.232224,0.537152,154.255
cat_1000x600 (Copy 1750).jpg,0,1000,600,188.555,0.073728,0.250784,0.53984,165.723
cat_1000x600 (Copy 2574).jpg,0,1000,600,185.8,0.074752,0.215936,0.421184,162.684
cat_1000x600 (Copy 3612).jpg,0,1000,600,178.11,0.074752,0.2416,0.541088,154.557
cat_1000x600 (Copy 323).jpg,0,1000,600,193.306,0.088064,0.206016,0.56016,169.704
cat_1000x600 (Copy 4832).jpg,0,1000,600,201.724,0.073728,0.206496,0.555008,178.071
cat_1000x600 (Copy 3719).jpg,0,1000,600,192.474,0.07472,0.25232,0.617024,172.574
cat_1000x600 (Copy 2205).jpg,0,1000,600,189.234,0.074752,0.20624,0.543104,165.632
cat_1000x600 (Copy 1978).jpg,0,1000,600,181.64,0.07168,0.18976,0.444416,159.492
cat_1000x600 (Copy 3126).jpg,0,1000,600,182.698,0.073728,0.232384,0.406208,163.537
cat_1000x600 (Copy 4470).jpg,0,1000,600,173.432,0.074752,0.215872,0.536384,150.868
cat_1000x600 (Copy 233).jpg,0,1000,600,176.35,0.076544,0.242176,0.408896,154.773
cat_1000x600 (Copy 3193).jpg,0,1000,600,188.684,0.075776,0.241824,0.531232,167.182
cat_1000x600 (Copy 4687).jpg,0,1000,600,191.141,0.075776,0.215168,0.539648,168.468
cat_1000x600 (Copy 4846).jpg,0,1000,600,181.987,0.074752,0.2064,0.552096,158.58
cat_1000x600 (Copy 3945).jpg,0,1000,600,191.086,0.073728,0.214848,0.5456,166.867
cat_1000x600 (Copy 3247).jpg,0,1000,600,182.431,0.073728,0.215488,0.417312,160.9
cat_1000x600 (Copy 4248).jpg,0,1000,600,170.552,0.075712,0.232448,0.532,147.184
cat_1000x600 (Copy 2853).jpg,0,1000,600,188.985,0.072704,0.206368,0.550592,167.301
cat_1000x600 (Copy 1701).jpg,0,1000,600,193.099,0.075776,0.215168,0.546656,169.551
cat_1000x600 (Copy 906).jpg,0,1000,600,167.17,0.073728,0.22432,0.5512,145.603
cat_1000x600 (Copy 1253).jpg,0,1000,600,161.375,0.073536,0.196576,0.455072,139.691
cat_1000x600 (Copy 628).jpg,0,1000,600,191.293,0.074752,0.215232,0.548672,168.035
cat_1000x600 (Copy 424).jpg,0,1000,600,188.573,0.072704,0.206496,0.541344,165.631
cat_1000x600 (Copy 1746).jpg,0,1000,600,190.76,0.074624,0.250656,0.548992,167.204
cat_1000x600 (Copy 598).jpg,0,1000,600,186.252,0.072704,0.269216,0.4304,161.051
